product_no,brand,category,link,price,description,seller_id,name,image_link
1662,BlackMix,Чехлы для плееров и аудиосистем,https://www.ozon.ru/product/sumka-keys-dlya-hraneniya-i-perevozki-kolonki-jbl-clip-4-363785268/,1250,"Тип : Сумка для DJ-оборудования
Материал : Текстиль
Цвет : Черный
Партномер : 14677
",31483,Сумка кейс для хранения и перевозки колонки JBL CLIP 4,https://cdn1.ozone.ru/s3/multimedia-i/6162209898.jpg
1663,OPTIMCOM,Антенны для музыкальных центров,https://www.ozon.ru/product/antenna-dlya-ratsii-optim-cb-990-vreznogo-tipa-dlya-radiostantsii-si-bi-diapazona-27mgts-492961421/,1990,"Тип : Радиоантенна
Размещение : Уличная
Длина кабеля 1, м : 4
Длина антенны, см : 110
Направленность антенны : Ненаправленная
Гарантийный срок : 30 дней
Вид антенны : Внешняя
Страна-изготовитель : Китай
",296047,Антенна для рации OPTIM CB-990 врезного типа для радиостанции СИ БИ диапазона 27мГц,https://cdn1.ozone.ru/s3/multimedia-c/6253169652.jpg
1664,OPTIMCOM,Антенны для музыкальных центров,https://www.ozon.ru/product/avtomobilnaya-antenna-dlya-ratsii-optim-cb-1100-vreznogo-tipa-cb-diapazona-chastot-27mgts-dalnoboy-433275489/,2540,"Тип : Радиоантенна
Размещение : Уличная
Длина кабеля 1, м : 4
Длина антенны, см : 105
Страна-изготовитель : Китай
Вид антенны : Внешняя
",296047,Автомобильная антенна для рации Optim CB-1100 врезного типа CB диапазона частот 27мГц (дальнобой),https://cdn1.ozone.ru/s3/multimedia-q/6188078282.jpg
1665,Cameron Sino,Запчасти для портативной акустики,https://www.ozon.ru/product/akkumulyator-neovolt-dlya-sony-srs-x55-srs-x77-srs-btx300-st-04-2600mah-338837722/,1600,"Тип : Аккумулятор для портативной акустики
Напряжение, В : 7.4
Химический тип : Li-ion
Емкость, мА•ч : 2600
Количество в упаковке, шт : 1
Страна-изготовитель : Китай
Длина, мм : 131.19
Партномер : CS-SRX550SL, ST-04
Гарантийный срок : 1 год
Ширина, мм : 21.3
",174551,"Аккумулятор Neovolt для SONY SRS-X55, SRS-X77, SRS-BTX300 (ST-04) 2600mah",https://cdn1.ozone.ru/s3/multimedia-n/6108864383.jpg
1666,RUICHI,Динамики,https://www.ozon.ru/product/dinamik-yd103-29-5w-4ohm-ruichi-313344645/,373,"Тип : Динамики для аудио/видеотехники
Страна-изготовитель : Китай
",172243,Динамик YD103-29 5W 4ohm / RUICHI,https://cdn1.ozone.ru/s3/multimedia-d/6094830061.jpg
1667,ABBREE,Антенны для музыкальных центров,https://www.ozon.ru/product/antenna-skladnaya-abbree-ar-152a-321866853/,955,"Тип : Радиоантенна
",29141,Антенна складная ABBREE AR-152A ,https://cdn1.ozone.ru/s3/multimedia-j/6103450159.jpg
1668,Panasonic eneloop,Аккумуляторные батарейки,https://www.ozon.ru/product/akkumulyatory-eneloop-pro-aa-bk-3hcde-4be-4-sht-580646337/,2500,"Форм-фактор батареи : AA
Емкость, мА•ч : 2550
Количество в упаковке, шт : 4
Страна-изготовитель : Япония
Цвет : Черный
Вес с упаковкой, г : 30
Вес товара, г : 30
Кол-во циклов заряд-разряд : 500
Упаковка : Блистер
Емкость, А•ч : 2550
",283628,"Аккумуляторы Eneloop Pro AA (BK-3HCDE/4BE), 4 шт.",https://cdn1.ozone.ru/s3/multimedia-1/6306189649.jpg
1669,Мир Антенн,Антенны для музыкальных центров,https://www.ozon.ru/product/ulichnaya-antenna-fm-diapazona-mir-fm-dlya-radio-fm-ukv-567197241/,1250,"Размещение : Уличная
Количество антенн : 1
Коэффициент усиления антенны, dBi : 2
Коэффициент усиления репитера, дБ : 2
Длина кабеля 1, м : 0
Направленность антенны : Ненаправленная
Гарантийный срок : 1 год
Страна-изготовитель : Россия
Длина кабеля 2, м : 0
Радиус действия, км : 35
",336945,Уличная антенна FM диапазона МИР FM для радио ФМ / УКВ,https://cdn1.ozone.ru/s3/multimedia-1/6305950645.jpg
1670,Zoom,Рекордеры,https://www.ozon.ru/product/komplekt-aksessuarov-zoom-aph1n-351319742/,1986,"Тип : Комплект аксессуаров для рекордера
Цвет : Черный
Артикул : 611509
Партномер : APH1n
",205778,Комплект аксессуаров Zoom APH1n,https://cdn1.ozone.ru/s3/multimedia-p/6126541573.jpg
1671,OEM,Антенны для музыкальных центров,https://www.ozon.ru/product/ast-19-d7mm-s6-100-425mm-teleskopicheskaya-antenna-362426789/,320,"Тип : Радиоантенна
",165063,AST-19 D7mm S6 100-425mm телескопическая антенна,https://cdn1.ozone.ru/s3/multimedia-e/6135286898.jpg
1672,Cameron Sino,Запчасти для портативной акустики,https://www.ozon.ru/product/akkumulyatornaya-batareya-cameronsino-cs-jml330sl-dlya-jbl-charge-3-3-7v-6000mah-22-20wh-317809556/,1529,"Тип : Аккумулятор для портативной акустики
Напряжение, В : 3.7
Химический тип : Li-pol
Емкость, мА•ч : 6000
Количество в упаковке, шт : 1
Страна-изготовитель : Китай
Партномер : CS-JML330SL для JBL Charge 3  3.7V  6000mAh
Гарантийный срок : 30 дней
Выходное напряжение : 3,7 В
Вес с упаковкой, г : 50
",16713,Аккумуляторная батарея CameronSino CS-JML330SL для JBL Charge 3  3.7V  6000mAh  22.20Wh,https://cdn1.ozone.ru/s3/multimedia-i/6099395910.jpg
1673,Baofeng,Антенны для музыкальных центров,https://www.ozon.ru/product/antenna-antenna-dlya-radiostantsii-baofeng-uv-5r-82-bf-a58-219811253/,1010,"Тип : Радиоантенна
Гарантийный срок : 14 дней
",106368,"Антенна / Антенна для радиостанции Baofeng UV-5R/82, BF-A58",https://cdn1.ozone.ru/s3/multimedia-t/6025181561.jpg
1674,"",Антивибрационные подставки,https://www.ozon.ru/product/struna-dlya-razborki-sensornyh-moduley-0-1mm-100m-molibdenovaya-491246321/,340,"Тип : Антивибрационная подставка
",161826,Струна для разборки сенсорных модулей 0.1мм 100м молибденовая,https://cdn1.ozone.ru/s3/multimedia-s/6251693020.jpg
1675,OPTIMCOM,Антенны для музыкальных центров,https://www.ozon.ru/product/avtomobilnaya-antenna-dlya-ratsii-optim-cb-9-plus-vreznogo-tipa-krepleniya-dlya-radiostantsiy-si-bi-433305633/,2380,"Тип : Радиоантенна
Длина кабеля 1, м : 4
Длина антенны, см : 160
Вид антенны : Внешняя
",296047,Автомобильная антенна для рации OPTIM CB-9 plus  врезного типа крепления для радиостанций СИ-БИ диапазона 27мГц,https://cdn1.ozone.ru/s3/multimedia-p/6199214557.jpg
1676,"",Аксессуары,https://www.ozon.ru/product/akkumulyator-universalnyy-50x40x4-mm-3-7v-1200-mah-dva-provoda-288632654/,523,"Напряжение, В : 3.7
Химический тип : Li-ion
Емкость, мА•ч : 1200
Количество в упаковке, шт : 1
Страна-изготовитель : Китай
Длина, мм : 50
Партномер : 12926944
Гарантийный срок : 1 месяц
Выходное напряжение : 3,7 В
Рекомендовано для : Универсальный
",114994,"Аккумулятор универсальный 50x40x4 мм. 3,7v 1200 mAh, два провода",https://cdn1.ozone.ru/s3/multimedia-2/6076002878.jpg
1677,OPEK,Антенны для музыкальных центров,https://www.ozon.ru/product/antennyy-pereklyuchatel-orek-sx-5-na-3-polozheniya-razem-uhf-1000-vt-472971175/,1999,"Тип : Радиоантенна
Гарантийный срок : 12 месяцев
",84595,"Антенный переключатель ОРЕК СX-5 на 3 положения, разъем UHF, 1000 Вт",https://cdn1.ozone.ru/s3/multimedia-f/6239065575.jpg
1678,"",Чехлы для плееров и аудиосистем,https://www.ozon.ru/product/sumka-keys-dlya-hraneniya-portativnoy-blyutuz-kolonki-jbl-pulse-4-dorozhnaya-sumka-dlya-462670217/,2023,"Тип : Чехол для портативной АС
Материал : Текстиль
Внешние размеры, мм : 300
Размеры основного отделения, мм : 220
Цвет : Черный
Вес товара, г : 230
Гарантийный срок : 6 месяцев
Страна-изготовитель : Китай
",193106,Сумка (кейс) для хранения портативной (блютуз) колонки  JBL Pulse 4 / Дорожная сумка для переноски JBL Pulse 4,https://cdn1.ozone.ru/s3/multimedia-s/6224695216.jpg
1679,"",Запчасти для портативной акустики,https://www.ozon.ru/product/akkumulyator-litiy-ionnyy-li-ion-520-ma-ch-3-7v-s-zashchitoy-ot-perezaryada-334189622/,282,"Химический тип : Li-ion
Емкость, мА•ч : 520
Количество в упаковке, шт : 1
Страна-изготовитель : Китай
Длина, мм : 40
Цвет : Серебристый
Вес товара, г : 10
Ширина, мм : 20
Высота, мм : 5
Вес с упаковкой, г : 30
",28588,"Аккумулятор литий-ионный (Li-ion) 520 мА/ч 3.7В, с защитой от перезаряда",https://cdn1.ozone.ru/s3/multimedia-v/6135347611.jpg
